Date,Account,Category,Subcategory,Note,INR,Income/Expense,Note.1,Amount,Currency,Account.1
,,Apparel,,Formal attire from Brooks Brothers,,,,,,
,,Education,,Fee for professional development course,,,,,,
,,Allowance,,Allowance for gym membership,,,,,,
,,Education,,Self-improvement book by Dale Carnegie,,,,,,
,,Beauty,,Hand cream from Burt's Bees,,,,,,
,,Gift,,Gift for anniversary,,,,,,
,,Pet,,Pet supplements from Chewy,,,,,,
,,Household,,Monthly rent for duplex,,,,,,
,,Transportation,,Electric scooter rental for commute,,,,,,
,,Social Life,,Family picnic at the park,,,,,,
,,Food,,Organic groceries from Whole Foods,,,,,,
,,Apparel,,Fashionable jacket from Zara,,,,,,
,,Education,,Registration fee for coding bootcamp,,,,,,
,,Allowance,,Allowance for hobby supplies,,,,,,
,,Education,,Workshop on time management,,,,,,
,,Beauty,,Hair mask from Pantene,,,,,,
,,Gift,,Graduation gift for nephew,,,,,,
,,Pet,,Pet grooming appointment at PetSmart,,,,,,
,,Household,,Home security system bill from ADT,,,,,,
,,Transportation,,Daily train fare to university,,,,,,
,,Social Life,,Friends' dinner party at home,,,,,,
,,Food,,Dinner at The Melting Pot,,,,,,
,,Apparel,,Designer jeans from Levi's,,,,,,
,,Education,,Online course subscription on Lynda,,,,,,
,,Allowance,,Allowance for school trips,,,,,,
,,Education,,Life coaching session with Tony Robbins,,,,,,
,,Beauty,,Facial oil from The Body Shop,,,,,,
,,Gift,,New Year's gift for siblings,,,,,,
,,Pet,,Pet care kit from Chewy,,,,,,
,,Household,,Monthly utility bill from Con Edison,,,,,,
,,Household,,Monthly rent for luxury loft,,,,,,
,,Food,,Sushi dinner at Nobu,,,,,,
,,Entertainment,,Netflix Premium subscription,,,,,,
,,Transportation,,Uber fare to city center,,,,,,
,,Health,,Yoga class at CorePower Yoga,,,,,,
,,Food,,Grocery run to Whole Foods,,,,,,
,,Other,,Purchase of iPhone 14 Pro,,,,,,
,,Other,,Weekend stay at Four Seasons,,,,,,
,,Apparel,,Apple Watch Series 7,,,,,,
,,Education,,Online MBA tuition,,,,,,
,,Allowance,,Weekly pocket money from grandparents,,,,,,
,,Education,,Tony Robbins motivational book,,,,,,
,,Beauty,,Night cream from Estée Lauder,,,,,,
,,Gift,,Christmas gift for mom,,,,,,
,,Pet,,Vet visit at Banfield,,,,,,
,,Household,,Monthly electric bill from PG&E,,,,,,
,,Transportation,,Train fare to office,,,,,,
,,Food,,Lunch at Cheesecake Factory,,,,,,
,,Other,,Purchase of Sony 4K TV,,,,,,
,,Apparel,,Winter boots from The North Face,,,,,,
,,Education,,GRE exam fee,,,,,,
,,Allowance,,Allowance for online gaming,,,,,,
,,Education,,Leadership seminar by John Maxwell,,,,,,
,,Beauty,,Hair treatment from Aveda,,,,,,
,,Gift,,Anniversary gift for wife,,,,,,
,,Pet,,Pet grooming at PetSmart,,,,,,
,,Household,,Monthly water bill for apartment,,,,,,
,,Transportation,,Lyft ride to airport,,,,,,
,,Social Life,,Brunch at The Ivy,,,,,,
,,Food,,Grocery shopping at Trader Joe's,,,,,,
,,Apparel,,Levi's jeans purchase,,,,,,
,,Education,,Enrollment for online coding bootcamp,,,,,,
,,Allowance,,Allowance for school activities,,,,,,
,,Education,,Time management workshop,,,,,,
,,Beauty,,Face mask from The Body Shop,,,,,,
,,Gift,,Birthday gift for dad,,,,,,
,,Pet,,Pet food from Blue Buffalo,,,,,,
,,Household,,Gas bill from Southern California Gas Company,,,,,,
,,Transportation,,Daily bus fare,,,,,,
,,Food,,Dinner at Red Lobster,,,,,,
,,Apparel,,Casual shoes from Vans,,,,,,
,,Education,,SAT registration fee,,,,,,
,,Allowance,,Allowance for weekend outings,,,,,,
,,Education,,Inspirational talk by Brené Brown,,,,,,
,,Beauty,,Lip balm from Burt's Bees,,,,,,
,,Gift,,Graduation gift for sister,,,,,,
,,Pet,,Pet grooming kit from Chewy,,,,,,
,,Household,,Monthly rent for penthouse,,,,,,
,,Transportation,,Car rental for road trip,,,,,,
,,Social Life,,Friends' night out at karaoke bar,,,,,,
,,Food,,Organic meal from Blue Apron,,,,,,
,,Apparel,,Athletic wear from Under Armour,,,,,,
,,Education,,Tuition for Harvard online course,,,,,,
,,Allowance,,Allowance for tech gadgets,,,,,,
,,Education,,Personal finance course on Coursera,,,,,,
,,Beauty,,Anti-aging serum from L'Oréal,,,,,,
,,Gift,,Valentine's Day gift for partner,,,,,,
,,Pet,,Pet health checkup at VCA,,,,,,
,,Household,,Monthly cable bill from Spectrum,,,,,,
,,Transportation,,Daily commute on BART,,,,,,
,,Social Life,,Lunch with colleagues at Olive Garden,,,,,,
,,Food,,Healthy snacks from Sprouts,,,,,,
,,Apparel,,Designer dress from Gucci,,,,,,
,,Education,,Online course fee for edX,,,,,,
,,Allowance,,Allowance for movie tickets,,,,,,
,,Education,,Motivational seminar by Mel Robbins,,,,,,
,,Beauty,,Hair conditioner from Pantene,,,,,,
,,Gift,,Holiday gift for team,,,,,,
,,Pet,,Pet supplies from Petco,,,,,,
,,Household,,Monthly utility bill from Con Edison,,,,,,
,,Transportation,,Train ticket to New York,,,,,,
,,Social Life,,Family dinner at The Melting Pot,,,,,,
,,Food,,Dinner at Outback Steakhouse,,,,,,
,,Apparel,,Jacket from Patagonia,,,,,,
,,Education,,Tuition fee for online certification,,,,,,
,,Allowance,,Allowance for fitness classes,,,,,,
,,Education,,Career coaching session with LinkedIn,,,,,,
,,Beauty,,Facial scrub from St. Ives,,,,,,
,,Gift,,New Year gift for neighbor,,,,,,
,,Pet,,Pet vitamins from PetSmart,,,,,,
,,Household,,Monthly water bill for house,,,,,,
,,Transportation,,Ride-sharing fare with Lyft,,,,,,
,,Social Life,,Office holiday party,,,,,,
,,Food,,Lunch at Chipotle,,,,,,
,,Apparel,,Casual wear from H&M,,,,,,
,,Education,,Registration fee for PMP certification,,,,,,
,,Allowance,,Allowance for extracurricular activities,,,,,,
,,Education,,Life coaching session with Tony Robbins,,,,,,
,,Beauty,,Body wash from Dove,,,,,,
,,Gift,,Housewarming gift for friend,,,,,,
,,Pet,,Pet bed from Amazon,,,,,,
,,Household,,Monthly rent for downtown condo,,,,,,
,,Transportation,,Taxi fare to airport,,,,,,
,,Food,,Dinner at P.F. Chang's,,,,,,
,,Apparel,,Workout gear from Lululemon,,,,,,
,,Education,,Exam fee for CPA,,,,,,
,,Allowance,,Allowance for daily coffee,,,,,,
,,Education,,Public speaking course on Udemy,,,,,,
,,Beauty,,Moisturizer from CeraVe,,,,,,
,,Gift,,Gift for boss's retirement,,,,,,
,,Pet,,Pet travel carrier from PetSmart,,,,,,
,,Household,,Monthly mortgage payment,,,,,,
,,Transportation,,Bus fare for daily commute,,,,,,
,,Social Life,,Community festival tickets,,,,,,
,,Food,,Dinner at Gordon Ramsay Steak,,,,,,
,,Apparel,,Formal attire from Brooks Brothers,,,,,,
,,Education,,Tuition for online MBA program,,,,,,
,,Allowance,,Allowance for weekend adventures,,,,,,
,,Education,,Inspirational workshop by Simon Sinek,,,,,,
,,Beauty,,Face cream from Clinique,,,,,,
,,Gift,,Thank you gift for teacher,,,,,,
,,Pet,,Pet grooming set from Chewy,,,,,,
,,Household,,Monthly electric bill from Southern California Edison,,,,,,
,,Transportation,,Taxi ride to conference,,,,,,
,,Other,,Weekend getaway to Napa Valley,,,,,,
,,Food,,Healthy meal delivery from HelloFresh,,,,,,
,,Apparel,,Running shoes from Asics,,,,,,
,,Education,,Class fee for pottery workshop,,,,,,
,,Allowance,,Allowance for tech subscriptions,,,,,,
,,Education,,Motivational book by Rachel Hollis,,,,,,
,,Beauty,,Night cream from Estée Lauder,,,,,,
,,Gift,,Christmas gift for dad,,,,,,
,,Pet,,Pet grooming at PetSmart,,,,,,
,,Household,,Monthly water bill for condo,,,,,,
,,Transportation,,Train fare to city center,,,,,,
,,Social Life,,Brunch at The French Laundry,,,,,,
,,Food,,Dinner at The Cheesecake Factory,,,,,,
,,Apparel,,Winter boots from Timberland,,,,,,
,,Education,,Fee for professional certification,,,,,,
,,Allowance,,Allowance for daily expenses,,,,,,
,,Education,,Self-improvement book by Dale Carnegie,,,,,,
,,Beauty,,Facial oil from The Ordinary,,,,,,
,,Gift,,Birthday present for boyfriend,,,,,,
,,Pet,,Pet healthcare products from Petco,,,,,,
,,Household,,Monthly rent for loft apartment,,,,,,
,,Transportation,,Lyft ride to city center,,,,,,
,,Social Life,,Office happy hour at local bar,,,,,,
,,Food,,Gourmet meal from Plated,,,,,,
,,Apparel,,Designer handbag from Michael Kors,,,,,,
,,Education,,Tuition for data science course,,,,,,
,,Allowance,,Allowance for school supplies,,,,,,
,,Education,,Personal growth seminar by Oprah Winfrey,,,,,,
,,Beauty,,Body lotion from Aveeno,,,,,,
,,Gift,,Housewarming present for neighbor,,,,,,
,,Pet,,Pet leash from PetSmart,,,,,,
,,Household,,Monthly utility bill from Duke Energy,,,,,,
,,Transportation,,Daily bus fare for commute,,,,,,
,,Social Life,,Team-building event at escape room,,,,,,
,,Food,,Dinner at Red Lobster,,,,,,
,,Apparel,,Fashion accessories from Zara,,,,,,
,,Education,,Fee for online learning subscription,,,,,,
,,Allowance,,Allowance for weekend activities,,,,,,
,,Education,,Inspirational talk by Gary Vaynerchuk,,,,,,
,,Beauty,,Face mask from The Body Shop,,,,,,
,,Gift,,Graduation gift for cousin,,,,,,
,,Pet,,Pet grooming kit from Chewy,,,,,,
,,Household,,Monthly utility bill from Con Edison,,,,,,
,,Transportation,,Train ticket for weekend trip,,,,,,
,,Social Life,,Friends' movie night at AMC,,,,,,
,,Food,,Dinner at Ruth's Chris Steak House,,,,,,
,,Apparel,,Hiking boots from Columbia,,,,,,
,,Education,,Tuition fee for summer school,,,,,,
,,Allowance,,Allowance for family outings,,,,,,
,,Education,,Career advancement webinar by LinkedIn,,,,,,
,,Beauty,,Hair serum from Pantene,,,,,,
,,Gift,,Christmas gift for uncle,,,,,,
,,Pet,,Pet health supplements from Petco,,,,,,
,,Household,,Monthly rent for townhouse,,,,,,
,,Transportation,,Uber fare for daily commute,,,,,,
,,Social Life,,Birthday celebration at Chuck E. Cheese's,,,,,,
,,Food,,Lunch at Panera Bread,,,,,,
,,Apparel,,Winter jacket from The North Face,,,,,,
,,Education,,Registration fee for online certification,,,,,,
,,Allowance,,Allowance for gym membership,,,,,,
,,Education,,Self-help seminar by Tony Robbins,,,,,,
,,Beauty,,Facial scrub from St. Ives,,,,,,
,,Gift,,Anniversary gift for parents,,,,,,
,,Pet,,Pet travel crate from Amazon,,,,,,
,,Household,,Monthly utility bill from PG&E,,,,,,
,,Transportation,,Daily commute on metro,,,,,,
,,Other,,Weekend getaway to Lake Tahoe,,,,,,
,,Food,,Healthy meal from Sweetgreen,,,,,,
,,Apparel,,Yoga wear from Athleta,,,,,,
,,Education,,Online course subscription to MasterClass,,,,,,
,,Allowance,,Allowance for daily snacks,,,,,,
,,Education,,Mindfulness retreat by Deepak Chopra,,,,,,
,,Beauty,,Body wash from Nivea,,,,,,
,,Gift,,New Year's gift for siblings,,,,,,
,,Pet,,Pet food from Royal Canin,,,,,,
,,Household,,Monthly utility bill from Southern California Edison,,,,,,
,,Transportation,,Taxi fare for weekend outing,,,,,,
,,Social Life,,Office holiday party at Hilton,,,,,,
,,Food,,Gourmet food from Trader Joe's,,,,,,
,,Apparel,,Casual wear from H&M,,,,,,
,,Education,,Tuition fee for online master's program,,,,,,
,,Allowance,,Allowance for tech gadgets,,,,,,
,,Education,,Public speaking course by Toastmasters,,,,,,
,,Beauty,,Night cream from Olay,,,,,,
,,Gift,,Gift for dad's birthday,,,,,,
,,Pet,,Pet health checkup at Banfield,,,,,,
,,Household,,Monthly cable bill from Comcast,,,,,,
,,Transportation,,Train fare for business travel,,,,,,
,,Social Life,,Dinner with friends at P.F. Chang's,,,,,,
,,Food,,Brunch at IHOP,,,,,,
,,Apparel,,Running gear from Nike,,,,,,
,,Education,,Fee for Coursera specialization,,,,,,
,,Allowance,,Allowance for daily coffee,,,,,,
,,Education,,Personal finance course on edX,,,,,,
,,Beauty,,Anti-aging serum from Clinique,,,,,,
,,Gift,,Valentine's Day gift for girlfriend,,,,,,
,,Pet,,Pet grooming set from Petco,,,,,,
,,Household,,Monthly mortgage payment,,,,,,
,,Transportation,,Daily bus fare to work,,,,,,
,,Social Life,,Friends' dinner at The Melting Pot,,,,,,
,,Food,,Dinner at Olive Garden,,,,,,
,,Apparel,,Fashionable jacket from Zara,,,,,,
,,Education,,Online degree program tuition,,,,,,
,,Allowance,,Allowance for weekend travels,,,,,,
,,Education,,Career growth workshop by Brian Tracy,,,,,,
,,Beauty,,Facial oil from The Ordinary,,,,,,
,,Gift,,Thank you gift for neighbor,,,,,,
,,Pet,,Pet health products from Chewy,,,,,,
,,Household,,Monthly rent for duplex,,,,,,
,,Transportation,,Lyft ride to work,,,,,,
,,Social Life,,Office happy hour at The Ritz,,,,,,
,,Food,,Healthy meal kit from Blue Apron,,,,,,
,,Apparel,,Designer dress from Calvin Klein,,,,,,
,,Education,,Registration fee for GRE exam,,,,,,
,,Allowance,,Allowance for hobby supplies,,,,,,
,,Education,,Time management workshop by David Allen,,,,,,
,,Beauty,,Body lotion from CeraVe,,,,,,
,,Gift,,Gift for sister's wedding,,,,,,
,,Pet,,Pet grooming appointment at PetSmart,,,,,,
,,Household,,Monthly utility bill from Con Edison,,,,,,
,,Transportation,,Taxi fare to city center,,,,,,
,,Other,,Weekend hiking trip with friends,,,,,,
,,Social Life,,Brunch at The Ivy,,,,,,
,,Food,,Dinner at Cheesecake Factory,,,,,,
,,Apparel,,Winter coat from Canada Goose,,,,,,
,,Education,,Tuition fee for coding bootcamp,,,,,,
,,Allowance,,Allowance for daily expenses,,,,,,
,,Education,,Motivational talk by Mel Robbins,,,,,,
,,Beauty,,Lip balm from Burt's Bees,,,,,,
,,Gift,,Graduation gift for brother,,,,,,
,,Pet,,Pet vitamins from Petco,,,,,,
,,Household,,Monthly electric bill from Southern California Edison,,,,,,
,,Transportation,,Daily commute on subway,,,,,,
,,Social Life,,Friends' night out at local pub,,,,,,
,,Food,,Gourmet meal from Plated,,,,,,
,,Apparel,,Athletic wear from Under Armour,,,,,,
,,Education,,Tuition fee for online MBA,,,,,,
,,Allowance,,Allowance for tech gadgets,,,,,,
,,Education,,Personal growth seminar by Oprah Winfrey,,,,,,
,,Beauty,,Facial scrub from St. Ives,,,,,,
,,Gift,,Birthday present for friend,,,,,,
,,Pet,,Pet grooming kit from Chewy,,,,,,
,,Household,,Monthly water bill for house,,,,,,
,,Transportation,,Ride-hailing fare with Lyft,,,,,,
,,Social Life,,Dinner at Ruth's Chris Steak House,,,,,,
,,Food,,Brunch at The French Laundry,,,,,,
,,Apparel,,Yoga pants from Lululemon,,,,,,
,,Education,,Registration fee for PMP exam,,,,,,
,,Allowance,,Allowance for gym membership,,,,,,
,,Education,,Self-help book by Dale Carnegie,,,,,,
,,Beauty,,Face cream from Clinique,,,,,,
,,Gift,,Holiday gift for boss,,,,,,
,,Pet,,Pet bed from Amazon,,,,,,
,,Household,,Monthly rent for downtown apartment,,,,,,
,,Transportation,,Train ticket to Chicago,,,,,,
,,Social Life,,Friends' night out at karaoke,,,,,,
,,Food,,Dinner at P.F. Chang's,,,,,,
,,Apparel,,Winter boots from Timberland,,,,,,
,,Education,,Online course fee for Udacity,,,,,,
,,Allowance,,Allowance for weekend activities,,,,,,
,,Education,,Career coaching session by LinkedIn,,,,,,
,,Beauty,,Anti-aging cream from Olay,,,,,,
,,Gift,,Thank you gift for teacher,,,,,,
,,Pet,,Pet health checkup at VCA,,,,,,
,,Household,,Monthly utility bill from PG&E,,,,,,
,,Transportation,,Daily bus fare to university,,,,,,
,,Social Life,,Team-building event at escape room,,,,,,
,,Food,,Lunch at Chipotle,,,,,,
,,Apparel,,Formal wear from Brooks Brothers,,,,,,
,,Education,,Tuition fee for online certification,,,,,,
,,Allowance,,Allowance for school supplies,,,,,,
,,Education,,Inspirational workshop by Brené Brown,,,,,,
,,Beauty,,Moisturizer from Aveeno,,,,,,
,,Gift,,Anniversary gift for parents,,,,,,
,,Pet,,Pet care products from PetSmart,,,,,,
,,Household,,Monthly utility bill from Duke Energy,,,,,,
,,Transportation,,Taxi fare for night out,,,,,,
,,Social Life,,Family dinner at The Melting Pot,,,,,,
,,Food,,Dinner at The Cheesecake Factory,,,,,,
,,Apparel,,Running shoes from Asics,,,,,,
,,Education,,Tuition fee for online degree,,,,,,
,,Allowance,,Allowance for weekend getaways,,,,,,
,,Education,,Public speaking course by Toastmasters,,,,,,
,,Beauty,,Body lotion from Nivea,,,,,,
,,Gift,,Valentine's Day gift for partner,,,,,,
,,Pet,,Pet food from Blue Buffalo,,,,,,
,,Household,,Monthly electric bill from Southern California Edison,,,,,,
,,Transportation,,Daily commute on metro,,,,,,
,,Social Life,,Friends' dinner at Ruth's Chris,,,,,,
,,Food,,Healthy snacks from Whole Foods,,,,,,
,,Apparel,,Designer jeans from Levi's,,,,,,
,,Education,,Exam fee for CFA certification,,,,,,
,,Allowance,,Allowance for fitness classes,,,,,,
,,Education,,Mindfulness retreat by Deepak Chopra,,,,,,
,,Beauty,,Facial oil from The Body Shop,,,,,,
,,Gift,,New Year's gift for boss,,,,,,
,,Pet,,Pet grooming set from Petco,,,,,,
,,Household,,Monthly mortgage payment,,,,,,
,,Transportation,,Bus fare for daily commute,,,,,,
,,Social Life,,Dinner at The French Laundry,,,,,,
,,Food,,Lunch at Sweetgreen,,,,,,
,,Apparel,,Casual wear from H&M,,,,,,
,,Education,,Registration fee for online certification,,,,,,
,,Allowance,,Allowance for tech gadgets,,,,,,
,,Education,,Self-improvement seminar by Tony Robbins,,,,,,
,,Beauty,,Face mask from The Ordinary,,,,,,
,,Gift,,Graduation gift for cousin,,,,,,
,,Pet,,Pet vitamins from Petco,,,,,,
,,Household,,Monthly rent for townhouse,,,,,,
,,Transportation,,Uber fare for daily commute,,,,,,
,,Other,,Weekend getaway to Lake Tahoe,,,,,,
,,Social Life,,Brunch at local café,,,,,,
,,Food,,Dinner at Olive Garden,,,,,,
,,Apparel,,Workout gear from Lululemon,,,,,,
,,Education,,Tuition fee for online master's program,,,,,,
,,Allowance,,Allowance for school activities,,,,,,
,,Education,,Career growth workshop by Brian Tracy,,,,,,
,,Beauty,,Facial scrub from Clinique,,,,,,
,,Gift,,Christmas gift for uncle,,,,,,
,,Pet,,Pet grooming kit from Chewy,,,,,,
,,Household,,Monthly utility bill from Con Edison,,,,,,
,,Transportation,,Lyft ride to work,,,,,,
,,Social Life,,Office happy hour at local bar,,,,,,
,,Food,,Healthy meal kit from Blue Apron,,,,,,
,,Apparel,,Designer handbag from Michael Kors,,,,,,
,,Education,,Tuition fee for coding bootcamp,,,,,,
,,Allowance,,Allowance for hobby supplies,,,,,,
,,Education,,Career advancement seminar by LinkedIn,,,,,,
,,Beauty,,Body lotion from Aveeno,,,,,,
,,Gift,,Gift for sister's birthday,,,,,,
,,Pet,,Pet health checkup at Banfield,,,,,,
,,Household,,Monthly utility bill from PG&E,,,,,,
,,Transportation,,Daily commute on subway,,,,,,
,,Social Life,,Dinner with friends at P.F. Chang's,,,,,,
,,Food,,Lunch at Panera Bread,,,,,,
,,Apparel,,Winter jacket from The North Face,,,,,,
,,Education,,Registration fee for GRE exam,,,,,,
,,Allowance,,Allowance for weekend activities,,,,,,
,,Education,,Motivational talk by Mel Robbins,,,,,,
,,Beauty,,Lip balm from Burt's Bees,,,,,,
,,Gift,,Holiday gift for team,,,,,,
,,Pet,,Pet supplies from Petco,,,,,,
,,Household,,Monthly water bill for house,,,,,,
,,Transportation,,Ride-hailing fare with Uber,,,,,,
,,Social Life,,Friends' night out at local pub,,,,,,
,,Food,,Gourmet meal from Plated,,,,,,
,,Apparel,,Casual wear from Zara,,,,,,
,,Education,,Tuition fee for online MBA,,,,,,
,,Allowance,,Allowance for tech subscriptions,,,,,,
,,Education,,Personal growth seminar by Oprah Winfrey,,,,,,
